%%RSRT2	TDDT2
38.228	48.705
37.378	48.422
36.246	48.139
37.378	47.855
38.228	47.855
38.511	47.572
36.529	47.289
35.962	47.006
35.962	46.723
36.812	46.44
37.945	46.156
36.246	45.59
35.962	45.024
35.962	44.457
34.83	43.891
34.547	43.325
34.547	42.475
33.131	42.192
32.848	41.343
32.848	40.776
32.564	40.21
32.281	39.644
31.432	39.077
31.432	38.511
31.715	37.945
30.865	37.378
31.432	37.095
31.33783333	36.529
31.149	36.246
31.432	35.962
31.432	35.679
30.865	35.396
30.865	35.113
30.299	34.83
31.998	34.547
32.281	34.263
32.281	33.98
32.46966667	33.414
32.281	33.414
31.149	33.131
31.432	32.848
30.865	32.281
30.865	31.998
30.582	31.998
30.06333333	31.715
29.45	31.432
28.883	31.149
28.6	30.865
28.175	30.865
28.15166667	30.582
28.034	30.582
27.326	30.582
27.892	30.299
27.892	30.299
27.184	30.582
27.326	30.299
28.175	30.299
28.10433333	30.299
28.317	30.299
30.016	30.299
30.016	30.016
30.299	30.016
30.299	30.016
30.47277193	29.733
30.582	29.733
30.38836842	29.45
30.12274561	29.166
30.016	28.883
30.299	28.883
29.45	28.6
28.93066667	28.317
28.6	28.119
28.317	27.949
28.034	27.864
28.034	27.666
28.13918571	27.382
28.27267143	27.496
28.35757143	27.382
28.317	27.382
28.07407143	27.496
28.175	27.382
29.166	27.666
29.166	27.666
30.016	27.864
29.45	27.864
29.45	28.232
29.166	28.232
28.883	28.317
29.166	28.317
28.78866667	28.317
28.317	28.317
28.317	28.317
28.2225	28.317
27.892	28.232
27.184	28.119
27.609	28.119
26.618	27.949
26.901	27.751
27.892	27.864
27.043	27.666
26.759	27.666
27.326	27.496
28.07520175	27.496
28.83905263	27.496
29.45	27.496
29.74049123	27.382
30.016	27.496
30.582	27.382
30.582	27.382
30.582	27.382
30.865	27.382
30.299	27.382
30.016	27.212
30.016	27.212
29.45	27.128
28.6	27.014
28.6	26.844
28.317	26.929
28.317	26.759
27.609	26.759
27.043	26.759
27.06666667	26.759
27.326	26.759
27.467	26.759
26.901	27.014
27.01883333	27.128
27.467	27.212
27.892	27.382
28.364	27.666
28.6	27.751
28.317	27.949
28.883	27.949
28.6	28.034
28.6	28.034
27.751	27.949
27.326	27.949
27.085	27.864
26.929	27.864
26.759	27.666
26.476	27.382
26.335	27.212
25.627	26.929
25.627	26.844
25.372	26.646
24.947	26.561
24.73933333	26.335
24.947	26.221
25.768	26.08
25.768	25.967
26.051	25.967
26.21666667	25.825
26.335	25.967
26.476	25.825
27.184	25.825
27.609	25.825
27.467	25.967
27.892	25.825
26.901	25.825
27.326	25.712
27.184	25.57
26.8015	25.457
26.3625	25.315
26.051	25.202
26.051	25.06
25.485	24.806
25.768	24.579
25.372	24.437
25.23	24.183
24.806	24.324
24.664	24.183
24.716	24.183
25.089	24.183
25.91	24.183
25.91	24.324
26.193	24.324
26.193	24.324
26.335	24.579
26.901	24.579
27.6655	24.692
28.331	24.579
28.6	24.806
28.175	24.692
27.326	24.692
26.38216667	24.437
25.91	24.692
26.476	24.437
26.335	24.437
26.37733333	24.069
26.193	23.956
25.372	23.814
25.485	23.701
25.23	23.588
24.947	23.588
24.947	23.588
25.768	23.446
25.372	23.588
24.806	23.588
24.522	23.701
26.901	23.814
26.618	23.956
26.335	24.069
26.12266667	24.183
26.335	24.183
27.326	24.324
27.326	24.324
27.326	24.579
27.25516667	24.579
26.901	24.579
26.051	24.806
25.75762857	24.947
25.627	24.579
25.26522857	24.692
24.947	24.579
24.947	24.437
24.664	24.437
24.41866667	24.324
24.126	24.183
23.701	24.183
24.126	24.183
25.089	24.183
26.00675439	24.183
26.759	24.324
27.22547368	24.324
27.80164912	24.437
28.883	24.579
30.865	24.579
33.131	24.692
33.697	24.692
35.962	24.692
35.962	24.692
36.104	24.579
36.246	24.579
36.246	24.324
36.246	24.324
37.661	24.183
37.378	23.956
36.246	23.814
36.246	23.814
36.529	23.701
36.246	23.701
35.396	23.956
36.52883333	24.183
37.945	24.692
37.945	25.315
38.936	26.221
39.927	26.929
39.927	27.751
40.37211429	28.6
41.343	29.45
42.92031429	30.299
43.891	31.149
43.042	31.715
43.042	32.564
42.758	33.131
41.909	33.414
41.21311429	33.98
40.776	34.263
40.70331429	34.547
40.21	35.113
38.511	35.396
38.511	35.679
36.246	35.962
36.246	36.529
35.396	36.812
34.83	37.095
34.547	37.661
33.98	38.228
34.12133333	38.511
34.263	38.794
33.697	39.077
32.281	39.644
33.131	39.644
32.848	39.644
33.03666667	39.644
33.414	39.36
33.697	39.077
33.98	38.794
33.131	38.794
32.47016667	37.945
31.998	37.945
31.715	37.378
31.715	37.095
30.865	36.812
30.299	36.246
30.016	35.962
29.733	35.679
29.686	35.113
29.45	34.83
28.6	34.547
28.29333333	33.98
28.034	33.697
27.326	33.414
28.317	32.848
28.6	32.848
27.609	32.564
27.892	32.281
28.883	32.281
29.733	31.715
30.016	31.715
30.582	31.432
31.149	31.149
30.865	31.149
30.299	30.865
29.45	30.582
29.45	30.299
29.166	29.733
28.6	29.733
28.034	29.45
27.467	29.166
26.901	28.883
27.609	28.883
27.467	28.6
27.184	28.317
27.043	28.232
26.97216667	28.232
26.901	28.119
26.759	28.119
26.759	28.119
26.901	27.949
26.901	28.119
27.043	28.034
27.53866667	28.034
28.034	28.034
28.175	28.034
28.317	28.034
28.1328	27.949
27.7927	27.864
27.467	27.666
27.326	27.581
27.043	27.496
26.618	27.382
26.26366667	27.212
26.051	27.014
26.051	26.929
25.627	26.759
25.372	26.646
25.372	26.476
25.089	26.335
24.947	26.335
24.381	26.335
25.089	26.221
25.52022857	26.221
25.627	26.08
25.36162857	25.967
25.627	26.08
27.326	26.221
27.751	26.221
27.751	26.08
27.751	25.967
27.892	25.825
27.609	25.712
27.3965	25.57
27.184	25.457
26.901	25.315
27.184	25.06
26.901	25.06
26.335	24.692
26.193	24.692
25.372	24.324
25.768	24.183
26.051	24.183
25.089	24.069
25.485	24.069
24.947	24.183
25.91	24.183
25.372	24.183
26.335	24.183
25.372	24.437
25.858	24.437
26.901	24.579
27.609	24.806
27.892	24.947
27.892	24.947
27.609	25.06
27.609	25.06
27.34966667	25.202
27.043	25.06
26.901	25.06
26.618	24.947
25.91	24.806
25.768	24.692
25.627	24.579
25.627	24.437
24.664	24.437
24.522	24.324
24.947	24.183
25.089	24.324
24.94733333	24.183
24.664	24.324
24.381	24.324
24.664	24.437
26.051	24.437
25.91	24.579
26.335	24.692
26.759	24.692
26.759	24.692
26.759	24.806
26.759	24.692
26.759	24.692
26.87716667	24.806
26.901	24.579
26.618	24.437
25.768	24.324
24.947	24.069
25.485	24.069
26.759	23.956
25.23	23.814
24.947	23.588
24.126	23.588
24.381	23.333
23.701	23.333
24.268	23.333
24.381	23.333
23.843	23.333
23.984	23.333
23.984	23.333
25.91	23.333
26.051	23.333
26.901	23.333
26.901	23.588
27.609	23.588
27.467	23.588
27.467	23.588
27.043	23.588
26.476	23.588
26.335	23.588
26.618	23.446
25.768	23.22
25.485	23.078
25.089	22.965
25.485	22.965
25.23	22.71
24.268	22.597
23.984	22.597
24.126	22.484
24.806	22.484
23.701	22.484
25.23	22.597
24.664	22.597
24.664	22.852
25.627	22.852
25.91	23.078
26.759	23.22
26.901	23.333
27.326	23.446
26.476	23.588
27.184	23.701
27.326	23.701
28.034	23.588
28.6	23.701
29.166	23.588
30.582	23.446
31.432	23.446
33.131	23.22
32.281	23.078
33.131	23.078
33.697	22.852
34.263	22.965
35.113	23.078
33.697	23.078
34.547	22.965
34.547	23.22
35.113	23.333
35.679	23.446
37.095	23.588
39.36	23.814
41.059	24.183
42.192	24.437
43.891	25.06
43.891	25.57
45.59	26.335
43.891	26.844
41.909	27.581
43.042	28.119
42.192	28.883
40.21	29.45
38.511	30.016
39.077	30.865
38.511	31.432
37.661	31.998
38.794	32.281
36.529	33.131
35.679	33.697
36.812	34.263
39.927	34.83
41.343	35.679
45.873	36.529
48.705	37.095
54.085	37.661
54.368	38.228
54.935	38.794
54.935	39.36
55.784	39.36
54.652	39.644
51.82	39.644
49.271	39.36
44.174	39.36
45.024	39.077
45.024	39.077
43.042	39.077
42.758	38.794
41.059	39.077
40.493	39.644
41.059	40.493
40.776	41.343
37.661	42.475
41.909	43.891
44.457	45.024
46.156	46.156
48.988	47.006
54.935	47.855
59.182	48.139
63.713	48.705
72.208	48.705
69.376	48.705
71.642	48.139
73.057	47.855
69.659	47.006
68.527	46.723
69.943	46.156
70.226	45.59
69.376	45.024
69.093	44.741
69.943	44.457
70.226	44.741
74.473	45.307
72.774	46.156
72.491	47.572
71.642	48.988
76.455	50.687
73.907	52.669
74.19	54.652
75.889	56.634
73.907	58.616
74.19	60.032
73.057	61.731
71.358	62.297
71.358	63.713
67.96	64.562
65.695	65.129
66.261	65.978
64.562	66.545
64.562	67.394
60.598	67.677
60.881	68.81
58.333	69.093
56.351	69.093
55.784	70.226
52.952	69.659
51.537	69.943
51.82	70.509
50.687	71.075
54.652	69.943
50.121	70.509
48.422	70.226
47.289	69.659
49.271	68.81
48.139	68.244
48.988	67.394
49.271	66.828
47.572	65.695
47.855	64.846
46.723	64.279
48.422	62.863
48.139	61.731
47.006	61.164
46.156	60.032
46.156	58.899
46.44	57.766
45.59	56.917
44.741	55.784
42.475	54.652
42.192	54.085
41.909	52.952
42.192	52.103
41.909	51.537
39.36	51.253
40.21	50.97
40.21	50.121
39.927	49.838
39.927	49.271
40.776	48.988
39.36	48.705
41.059	48.139
40.21	47.855
40.493	47.572
40.776	47.006
40.493	46.723
39.927	46.156
40.776	45.873
40.776	45.307
39.927	45.024
39.077	44.457
39.36	43.891
38.794	43.325
37.378	43.042
38.228	42.475
38.228	42.192
37.661	41.626
36.812	41.626
37.945	41.343
35.396	41.059
37.661	40.776
35.679	40.21
37.378	40.21
37.095	40.21
37.661	39.927
36.529	39.644
38.794	39.36
36.529	39.36
36.812	39.077
37.378	38.794
37.661	38.794
37.945	38.228
37.378	38.228
36.246	37.945
36.246	37.945
35.396	37.945
35.679	37.378
35.396	37.378
35.396	37.095
34.83	37.095
35.396	36.812
33.131	36.812
33.131	36.812
31.998	36.529
32.281	36.529
33.131	36.529
32.564	36.246
31.432	36.246
33.131	36.246
32.281	35.962
31.998	35.962
30.865	35.962
32.281	35.962
31.715	35.679
31.998	35.679
31.149	35.396
28.317	35.113
31.149	34.83
29.733	34.83
28.6	34.547
26.618	34.263
29.45	33.98
28.317	33.697
28.175	33.697
26.901	33.131
25.768	33.131
27.326	32.848
29.45	32.564
27.467	32.564
28.034	32.281
27.892	31.998
28.317	31.715
28.883	31.715
30.299	31.715
30.299	31.432
30.299	31.149
31.998	30.865
31.998	30.865
32.564	30.582
32.281	30.582
32.281	30.299
32.281	30.299
32.564	30.016
32.281	29.733
31.432	29.45
31.149	29.166
30.865	28.883
30.299	28.883
28.883	28.883
31.432	28.6
31.149	28.6
32.281	28.6
34.263	28.883
36.529	28.883
38.228	29.166
43.325	29.166
43.325	29.45
43.891	29.733
46.723	30.016
47.855	30.016
45.873	30.299
49.554	30.582
50.404	30.582
54.368	30.865
55.501	30.865
56.634	30.865
58.616	31.149
62.014	31.149
63.713	31.432
67.677	31.715
68.81	32.281
73.907	32.848
73.907	33.697
79.853	34.547
85.234	35.396
88.065	36.812
92.03	37.945
95.994	39.644
95.428	41.343
97.693	43.042
97.976	44.741
96.56	46.44
98.259	48.422
98.259	50.404
97.127	52.669
97.693	54.935
95.428	57.483
94.295	60.032
92.03	62.58
90.897	65.129
87.499	67.677
84.951	70.509
84.101	73.057
82.402	75.606
78.721	77.871
77.588	80.137
75.323	81.553
73.624	83.818
70.792	85.234
69.093	86.083
68.244	87.499
65.412	88.349
66.828	88.349
62.863	89.198
58.899	89.481
57.483	89.481
57.2	88.915
58.616	88.349
58.616	88.065
56.634	87.499
56.067	86.366
54.652	85.517
54.085	84.101
52.952	83.252
51.253	81.553
51.537	79.853
49.554	78.721
48.988	77.022
46.723	75.04
45.307	73.907
44.457	72.208
43.042	70.792
43.891	69.093
41.626	67.394
41.909	66.261
40.776	64.562
40.776	63.43
40.493	62.014
38.511	60.881
39.077	59.749
37.945	58.616
36.246	57.766
37.378	56.917
37.661	55.501
37.661	54.652
36.812	53.802
36.812	52.669
36.529	51.537
34.83	50.687
34.263	49.838
35.113	48.988
33.414	47.855
33.131	46.723
31.998	45.873
32.564	44.741
31.432	43.891
31.149	43.042
31.149	42.192
30.299	41.626
31.432	40.776
31.432	40.21
31.432	39.36
31.149	38.794
31.715	38.228
30.865	37.661
31.149	37.378
32.281	36.812
32.281	36.529
32.848	35.962
31.998	35.679
31.149	35.396
31.149	34.83
31.149	34.547
30.299	34.263
30.016	33.697
28.883	33.414
28.883	33.131
28.317	32.848
28.317	32.564
27.751	32.281
27.609	31.998
27.609	31.998
27.184	31.715
27.609	31.715
28.317	31.432
28.6	31.432
27.751	31.432
27.326	31.149
28.317	31.149
29.45	31.149
29.733	31.149
29.733	30.865
30.016	30.865
29.733	30.582
30.016	30.299
28.883	30.299
28.883	30.016
28.034	30.016
28.034	29.733
28.034	29.45
27.467	29.166
27.326	28.883
26.759	28.883
26.476	28.883
26.618	28.6
26.476	28.6
26.193	28.6
26.759	28.317
26.476	28.317
27.043	28.317
27.609	28.317
27.184	28.317
26.901	28.317
28.317	28.317
29.733	28.317
29.733	28.317
30.582	28.317
30.299	28.317
29.166	28.232
28.883	28.232
28.883	28.034
28.6	27.949
28.175	27.864
27.892	27.751
27.326	27.581
27.184	27.496
26.618	27.297
27.043	27.212
26.618	27.212
25.91	27.212
26.051	27.212
26.901	27.128
26.193	27.212
26.476	27.297
26.618	27.382
26.759	27.496
26.618	27.666
28.034	27.751
28.6	27.864
28.883	27.949
29.45	27.949
29.45	28.034
29.733	28.034
28.883	27.949
28.317	27.949
28.6	27.864
27.751	27.666
27.892	27.581
27.609	27.382
26.901	27.297
26.759	27.212
26.759	27.128
25.768	27.014
25.768	26.929
25.768	26.929
26.476	26.844
26.901	26.929
25.23	26.929
26.759	27.014
26.051	27.128
26.618	27.212
26.901	27.297
27.467	27.382
27.892	27.382
27.892	27.382
27.892	27.496
28.034	27.382
28.034	27.382
27.751	27.382
27.609	27.382
27.326	27.212
26.618	27.128
26.335	26.929
26.618	26.844
25.627	26.646
26.051	26.646
25.768	26.476
25.627	26.476
25.91	26.221
25.768	26.221
26.335	26.221
25.768	26.221
26.335	26.335
26.759	26.221
26.335	26.335
27.609	26.335
28.034	26.476
28.6	26.476
28.883	26.561
30.016	26.561
29.45	26.561
29.45	26.646
29.733	26.646
28.883	26.561
29.733	26.561
28.883	26.335
28.883	26.221
28.317	26.221
28.6	26.08
28.034	26.08
28.6	25.967
28.317	25.967
28.317	25.967
27.184	26.08
28.175	26.08
27.326	26.221
28.175	26.335
27.467	26.561
28.6	26.646
28.883	26.929
28.883	27.128
29.166	27.297
29.733	27.496
29.45	27.581
28.883	27.864
28.317	27.949
27.892	28.119
27.751	28.232
27.184	28.317
27.043	28.232
26.476	28.232
26.051	28.119
25.485	28.119
25.91	28.119
25.372	28.119
25.627	28.119
25.627	28.119
25.372	28.034
25.23	28.034
25.485	28.034
26.335	28.034
26.193	28.119
26.051	28.034
26.618	28.034
27.184	28.034
27.467	27.949
28.034	27.864
27.892	27.864
27.184	27.751
26.618	27.666
27.043	27.496
26.051	27.382
26.759	27.297
25.768	26.929
24.522	27.128
24.381	27.212
24.947	26.929
23.56	26.646
24.381	26.561
24.268	26.335
23.446	26.08
24.381	25.967
24.126	25.967
23.843	25.967
23.56	25.967
24.381	25.825
25.089	25.967
25.627	26.08
25.768	26.08
26.618	26.221
26.476	26.08
27.043	26.08
26.335	25.967
26.193	25.967
26.193	25.825
26.193	25.712
25.768	25.457
25.627	25.202
25.768	24.947
25.485	24.692
25.485	24.437
24.806	24.183
25.372	23.956
25.23	23.956
25.91	23.701
25.768	23.588
26.476	23.588
26.193	23.588
27.043	23.588
27.467	23.588
27.609	23.588
27.751	23.588
28.883	23.814
30.016	23.956
30.582	24.183
30.016	24.183
30.582	24.324
30.865	24.437
30.299	24.579
31.149	24.806
30.865	24.947
32.848	24.947
32.281	24.947
31.432	24.947
31.998	25.06
30.865	25.06
31.149	25.202
29.45	25.57
30.865	25.712
30.865	25.967
30.299	26.335
30.582	26.646
30.299	26.844
30.865	27.128
31.998	27.496
32.564	27.751
34.83	28.119
37.095	28.317
37.945	28.883
39.36	29.166
39.644	29.45
39.36	29.733
38.511	30.016
37.378	30.299
37.095	30.582
35.113	30.582
33.697	30.582
32.281	30.865
31.998	30.865
30.299	30.865
30.865	30.865
29.733	30.865
29.45	31.149
29.45	31.432
29.45	31.715
29.45	31.998
30.582	32.564
30.865	33.131
30.865	33.414
31.998	33.98
31.998	34.263
32.848	34.547
32.848	34.547
32.564	34.83
31.998	34.547
32.281	34.547
31.715	34.547
30.865	34.263
30.865	33.98
30.016	33.697
29.166	33.131
28.883	32.848
29.166	32.564
28.175	32.281
27.892	31.998
27.043	31.715
26.193	31.715
25.768	31.432
26.335	31.432
26.051	31.149
25.768	31.149
26.051	31.432
26.051	31.149
27.184	31.149
27.751	31.149
28.317	31.149
28.6	30.865
28.034	31.149
27.892	30.865
27.043	30.865
26.759	30.582
26.40483333	30.299
26.051	30.016
25.768	29.733
25.627	29.45
25.485	29.166
25.089	28.883
25.089	28.6
24.268	28.317
24.806	28.119
24.126	27.949
23.984	27.751
24.268	27.581
24.268	27.496
24.381	27.297
23.843	27.212
23.305	27.128
25.089	27.014
25.372	26.929
25.768	26.844
25.91	26.759
25.485	26.646
25.372	26.476
25.372	26.335
25.23	26.221
24.98242982	26.08
24.68189474	25.712
24.381	25.57
24.13235088	25.315
23.984	25.06
23.984	24.806
23.305	24.579
23.305	24.437
23.56	24.183
23.446	24.069
22.88	23.956
23.305	23.814
22.767	23.701
22.767	23.701
23.022	23.588
22.767	23.588
24.381	23.588
25.23	23.588
24.664	23.588
24.664	23.588
24.664	23.588
24.522	23.588
24.54066667	23.588
24.522	23.446
24.268	23.446
23.56	23.333
23.56	23.22
23.56	23.22
23.305	22.965
23.446	22.852
23.1865	22.71
22.88	22.71
22.88	22.597
22.49266667	22.484
22.2	22.484
22.484	22.37
22.67283333	22.229
22.767	22.37
22.767	22.37
22.9822	22.229
23.3588	22.229
23.843	22.229
24.381	22.229
24.126	22.229
24.23416667	22.37
24.522	22.37
24.806	22.37
24.381	22.37
23.984	22.229
23.843	22.229
23.56	22.115
23.305	22.002
23.163	21.889
23.022	21.747
22.68216667	21.747
22.342	21.521
22.2	21.521
21.549	21.464
21.398	21.464
21.549	21.408
21.804	21.408
21.804	21.464
21.691	21.408
22.087	21.464
23.022	21.521
23.446	21.634
24.126	21.634
24.664	21.634
24.268	21.889
23.843	22.002
23.446	22.002
23.843	22.002
23.163	22.002
23.305	22.002
23.022	21.747
22.484	21.747
22.2	21.634
21.804	21.464
21.691	21.408
21.153	21.351
21.153	21.294
20.87	21.238
20.73316667	21.181
20.87	21.181
21.408	21.181
20.87	21.124
21.691	21.181
22.27116667	21.181
22.625	21.181
22.767	21.238
23.305	21.238
24.126	21.238
24.268	21.294
23.843	21.351
23.446	21.351
23.305	21.351
23.305	21.351
23.163	21.294
23.305	21.238
23.305	21.124
23.163	21.124
23.305	21.011
23.022	20.954
22.767	20.89919231
22.625	20.84876923
23.022	20.80492308
22.484	20.76984615
21.946	20.74573077
22.625	20.73476923
22.62483333	20.73915385
22.625	20.76107692
23.305	20.80273077
23.66833333	20.86630769
24.126	20.954
25.089	21.068
25.23	21.124
25.089	21.181
25.0468	21.181
24.9902	21.294
24.806	21.294
24.381	21.351
24.664	21.408
24.268	21.408
24.126	21.408
23.48514286	21.351
22.88	21.408
22.84514286	21.351
22.88	21.351
22.484	21.351
22.087	21.351
21.804	21.351
22.087	21.351
22.2	21.408
21.691	21.408
22.087	21.521
21.946	21.634
23.163	21.634
23.86007692	21.889
24.18061538	22.002
24.268	22.002
24.26561538	22.229
24.17157692	22.229
23.984	22.37
23.701	22.37
23.305	22.37
23.12116667	22.229
23.022	22.229
22.88	22.002
22.625	21.889
23.446	21.634
22.88	21.634
22.087	21.464
22.087	21.408
21.804	21.351
21.75683333	21.294
21.804	21.238
21.804	21.238
22.087	21.238
22.087	21.181
21.804	21.181
23.022	21.181
24.268	21.181
24.664	21.181
24.806	21.294
24.664	21.294
24.126	21.238
23.984	21.294
24.268	21.294
23.446	21.294
23.022	21.294
22.88	21.238
22.767	21.181
22.625	21.181
22.484	21.124
21.549	21.068
22.087	21.124
21.804	21.124
21.011	21.068
21.804	21.068
21.153	21.068
21.266	21.068
21.266	21.124
21.48783333	21.181
21.804	21.181
22.087	21.238
22.88	21.294
23.29516667	21.351
23.446	21.351
23.446	21.408
22.625	21.408
22.767	21.464
23.022	21.464
22.767	21.408
22.484	21.408
22.484	21.351
22.2	21.294
21.67133333	21.238
21.549	21.181
22.484	21.124
21.153	21.068
21.08666667	21.011
21.549	20.954
21.804	20.90045455
22.087	20.85036364
21.946	20.80372727
21.153	20.76054545
21.946	20.72081818
23.305	20.68454545
23.022	20.65172727
23.022	20.62236364
22.47933333	20.59645455
22.484	20.574
24.126	20.555
23.305	20.53945455
23.56	20.52736364
23.305	20.51872727
22.88	20.51354545
22.88	20.51181818
22.58233333	20.51354545
22.2	20.51872727
21.946	20.52736364
21.5809	20.53945455
21.2636	20.555
21.153	20.574
21.408	20.59645455
21.2755	20.62236364
21.011	20.65172727
20.87	20.68454545
20.45933333	20.72081818
20.36	20.76054545
21.153	20.80372727
21.2995	20.85036364
21.408	20.90045455
22.087	20.954
23.305	21.011
23.163	21.068
23.446	21.124
23.446	21.124
23.701	21.124
23.984	21.124
23.446	21.124
24.126	21.068
23.56	21.011
23.305	20.954
23.305	20.89811765
23.022	20.84447059
22.484	20.79417647
22.087	20.74835294
22.087	20.70811765
21.946	20.67458824
21.804	20.64888235
22.2	20.63211765
22.604	20.62541176
22.88	20.62988235
22.892	20.64664706
23.022	20.67682353
23.652	20.72152941
24.522	20.78188235
25.372	20.859
25.485	20.954
25.44733333	21.068
25.372	21.181
25.372	21.238
25.485	21.351
25.09333333	21.351
24.664	21.408
24.664	21.408
24.268	21.351
23.843	21.351
23.446	21.351
23.446	21.351
23.446	21.351
23.163	21.351
22.484	21.351
23.022	21.351
23.022	21.351
23.02633333	21.464
23.163	21.521
23.56	21.747
23.305	22.002
23.701	22.229
25.089	22.484
25.23	22.71
25.627	22.852
25.23	22.965
25.117	23.22
25.089	23.333
24.947	23.333
23.843	23.22
25.089	23.22
24.381	23.078
24.126	22.965
23.701	22.71
23.4831	22.597
23.3814	22.484
23.305	22.37
23.163	22.37
23.37516667	22.115
23.446	22.115
22.88	22.115
23.843	22.115
22.767	22.002
23.446	22.115
23.984	22.229
23.984	22.229
24.522	22.484
24.664	22.597
24.522	22.71
25.23	22.965
24.947	22.852
24.806	22.965
24.522	23.078
24.522	23.078
23.843	22.965
23.163	22.852
23.022	22.71
23.163	22.597
23.163	22.597
23.305	22.597
23.305	22.484
23.446	22.37
23.446	22.484
24.126	22.37
28.034	22.484
35.396	22.37
47.855	22.484
59.749	22.484
70.792	22.597
80.703	22.965
87.499	23.22
90.614	23.333
94.295	23.446
91.747	23.446
91.747	23.446
89.198	23.588
86.366	23.588
83.818	23.446
79.853	23.446
77.305	23.701
77.588	24.437
77.1635	25.967
75.04	28.317
70.226	31.715
68.81	35.679
67.96	40.493
64.562	46.156
64.562	51.253
62.86333333	55.784
60.315	60.032
57.766	63.713
56.634	66.545
55.728	68.81
54.85	71.075
53.802	72.774
52.386	73.907
50.97	74.756
50.404	75.04
48.49390351	75.04
46.05210526	75.04
43.891	74.756
42.82298246	74.473
41.909	73.624
40.21	72.774
39.644	71.925
38.228	70.792
37.378	69.093
35.962	67.96
34.263	66.545
34.547	65.412
34.547	63.996
33.79183333	62.58
33.131	61.164
33.414	59.749
34.263	58.333
34.547	56.917
31.998	55.501
33.697	54.085
32.564	52.669
33.131	50.97
33.414	49.838
32.564	48.422
32.281	47.006
31.8565	45.873
31.432	44.457
31.149	43.325
30.016	42.192
29.45	41.059
28.883	39.927
27.751	39.077
28.175	38.228
27.892	37.378
27.467	36.812
26.901	36.246
26.476	35.962
25.768	35.396
26.00282857	35.113
26.618	34.547
27.05102857	34.263
27.326	33.98
27.467	33.697
27.7504	33.414
28.034	32.848
28.1756	32.564
28.317	32.281
28.6	31.998
27.326	31.715
27.326	31.149
27.043	30.865
26.759	30.582
25.91	30.299
25.485	30.016
24.806	29.45
24.664	29.166
24.664	28.883
24.466	28.6
24.268	28.6
24.268	28.232
24.381	28.119
24.522	27.949
25.372	27.864
25.089	27.751
24.522	27.666
24.806	27.581
25.372	27.496
26.476	27.382
27.184	27.382
28.034	27.297
28.317	27.212
28.317	27.128
28.034	27.014
27.326	26.844
27.326	26.759
26.335	26.476
26.193	26.221
26.193	25.967
25.372	25.712
24.522	25.457
24.268	25.315
23.83816667	25.202
23.446	25.06
23.305	24.947
22.88	24.947
23.56	24.947
23.701	24.947
23.843	24.947
24.268	25.06
23.984	25.315
24.381	25.457
24.999	25.457
25.768	25.57
26.618	25.712
26.618	25.712
26.335	25.825
26.00433333	25.712
25.768	25.712
25.768	25.457
25.23	25.457
24.947	25.202
24.664	24.947
24.126	24.806
23.843	24.579
22.88	24.324
22.56883333	24.183
22.484	23.956
22.2	23.814
22.767	23.814
22.767	23.701
23.163	23.701
22.767	23.701
23.163	23.701
22.88	23.701
23.701	23.814
23.701	23.814
24.522	23.956
24.94666667	23.956
25.23	23.956
25.627	23.956
25.23	23.956
24.806	23.814
24.664	23.701
24.664	23.701
24.126	23.588
24.126	23.446
23.701	23.22
23.163	22.965
23.163	22.852
23.022	22.71
22.087	22.597
21.946	22.484
22.484	22.37
22.88	22.229
22.625	22.229
22.625	22.37
22.342	22.37
23.163	22.229
23.446	22.37
24.126	22.484
24.806	22.37
25.627	22.484
25.485	22.484
25.485	22.597
25.372	22.37
25.372	22.484
24.522	22.484
24.381	22.37
24.381	22.229
24.126	22.115
23.446	22.115
23.56	22.002
23.022	21.747
23.163	21.747
23.022	21.634
22.66316667	21.634
22.625	21.634
23.446	21.634
22.484	21.634
22.484	21.747
23.701	21.889
23.90014286	22.002
23.843	22.115
24.29114286	22.229
24.664	22.37
24.381	22.37
24.268	22.37
24.10334286	22.597
23.984	22.852
24.00694286	22.852
23.843	22.965
23.163	23.22
22.80875	23.333
22.69732143	23.446
22.74578571	23.22
22.87121429	23.22
22.99067857	23.078
23.02125	22.965
22.88	22.852
22.484	22.597
22.625	22.484
22.767	22.484
21.946	22.37
22.2	22.37
22.767	22.37
22.88	22.484
23.022	22.484
24.381	22.71
25.23	22.71
25.372	22.852
25.768	22.852
25.88116667	22.852
25.768	22.852
25.485	22.852
25.372	22.597
25.23	22.597
25.23	22.484
24.268	22.37
24.268	22.115
23.701	22.002
23.56	21.747
23.56	21.747
23.56	21.521
23.022	21.521
22.625	21.521
22.087	21.521
23.022	21.521
22.88	21.634
22.484	21.747
23.022	21.889
23.305	22.002
23.984	22.229
24.947	22.597
25.627	22.71
25.627	22.965
25.768	23.078
26.476	23.333
25.485	23.333
24.664	23.446
24.664	23.333
24.126	23.22
23.76168571	23.22
23.446	22.965
23.05388571	22.965
22.767	22.852
22.767	22.71
22.484	22.597
22.484	22.484
22.484	22.37
22.484	22.37
22.88	22.37
23.022	22.37
22.767	22.484
23.446	22.484
23.305	22.597
24.381	22.852
25.089	22.852
25.23	22.965
25.485	23.078
25.735	23.22
25.768	23.22
25.372	23.22
25.372	23.22
24.664	23.078
24.381	23.078
24.126	22.852
23.984	22.597
23.305	22.484
22.767	22.229
22.625	22.115
22.342	22.002
22.087	21.889
