%%LOLT2	CRKT2
36.529	52.27905082
36.246	50.99731258
35.962	49.77987961
35.679	48.61941068
35.396	47.50856455
35.396	46.44
35.113	45.40637578
34.83	44.40751297
34.263	43.44323262
34.263	42.5133558
34.263	41.61770358
33.98	40.75609701
33.98	39.92835717
33.414	39.13430512
33.131	38.37376192
33.131	37.64654864
32.848	36.95248634
32.564	36.29139608
32.564	35.66309894
32.281	35.06741597
32.281	34.50416824
32.281	33.97317681
31.998	33.47426274
31.998	33.00724711
31.715	32.57195098
31.715	32.1681954
31.715	31.79580146
31.432	31.4545902
31.432	31.14438269
31.432	30.865
31.149	30.61626319
31.149	30.39582117
30.865	30.20132283
30.865	30.03041707
30.865	29.88075279
30.582	29.7499789
30.582	29.63574429
30.582	29.53569787
30.016	29.44748852
30.016	29.36876517
30.016	29.29717669
29.733	29.230372
29.733	29.166
29.45	29.10170958
29.166	29.03683578
29.166	28.97071363
28.317	28.90267817
29.166	28.83206443
28.883	28.75820744
28.6	28.68044224
28.6	28.59810386
28.6	28.51052734
28.317	28.41704771
28.317	28.317
28.317	28.20971925
27.92	28.09630663
28.034	27.97786331
28.119	27.85549047
27.751	27.73028928
27.666	27.60336092
27.552	27.47580655
27.467	27.34872736
26.788	27.2232245
27.043	27.10039917
27.128	26.98135252
26.873	26.86718574
26.873	26.759
26.703	26.65789647
26.703	26.56355977
26.703	26.47567453
26.703	26.39392537
26.618	26.31799692
26.618	26.2475738
26.703	26.18234064
26.703	26.12198205
26.788	26.06618266
26.788	26.01462711
26.618	25.967
26.703	25.92298597
26.788	25.88412507
26.703	25.85195735
26.618	25.82802288
26.788	25.8138617
26.703	25.81101388
26.618	25.82101946
26.618	25.84541852
26.363	25.88575109
26.193	25.94355723
26.193	26.02037701
26.108	26.11775048
25.513	26.23721769
26.363	26.3803187
26.448	26.54859356
26.363	26.74358234
26.448	26.96682508
26.278	27.21986184
26.193	27.50423268
26.193	27.82147766
26.278	28.17313682
26.278	28.56075023
27.751	28.98585794
29.166	29.45
28.317	29.95471648
28.317	30.49195759
28.6	31.05367356
28.317	31.63181462
28.6	32.21833099
28.6	32.80517289
28.6	33.38429055
28.6	33.94763419
29.166	34.48715404
29.733	34.99480032
30.582	35.46252326
30.865	35.88227308
31.432	36.246
31.715	36.54565425
31.998	36.78613038
32.281	36.97232292
32.564	37.10912644
32.564	37.20143547
33.131	37.25414455
33.414	37.27214825
33.98	37.26034109
34.263	37.22361764
34.263	37.16687242
34.547	37.095
34.83	37.01289491
35.113	36.92412726
35.113	36.83226712
35.113	36.7408846
35.679	36.65354979
35.962	36.57383278
36.246	36.50530367
36.529	36.45153254
37.095	36.4160895
37.378	36.40254463
38.228	36.41446803
38.228	36.45542979
39.077	36.529
39.927	36.63874876
40.493	36.77658036
41.343	36.93439908
42.192	37.10410921
43.608	37.27761505
45.024	37.44682088
46.723	37.60363099
48.705	37.73994967
51.253	37.8476812
54.368	37.91872988
57.483	37.945
61.164	37.91839584
64.846	37.88153567
69.376	37.87703775
74.756	37.94752034
79.57	38.1356017
84.951	38.4839001
90.048	39.0350338
95.428	39.83162106
100.808	40.91628015
105.905	42.33162933
111.285	44.12028685
116.099	46.32487099
121.196	48.988
125.727	52.15229215
130.541	55.75176932
135.355	59.72045339
139.885	63.99236623
144.416	68.50152974
147.814	73.18196579
152.628	77.96769627
156.309	82.79274304
159.99	87.591128
163.671	92.29687303
167.069	96.844
170.184	101.1665308
173.865	105.2834643
176.98	109.2137995
180.095	112.9765352
183.776	116.5906703
186.891	120.0752038
189.157	123.4491346
192.271	126.7314615
194.254	129.9411834
196.519	133.0972994
199.067	136.2188082
201.899	139.3247087
203.598	142.434
205.863	145.5656808
207.562	148.710738
210.111	151.8601582
211.527	155.0049283
212.943	158.1360349
214.359	161.2444648
215.208	164.3212048
216.341	167.3572415
217.473	170.3435618
218.323	173.2711524
219.172	176.131
219.172	178.9140914
219.456	181.6106045
219.739	184.2107175
218.323	186.7046083
218.606	189.0824549
218.323	191.3344354
217.757	193.4507277
216.341	195.42151
214.359	197.2369601
213.792	198.8872561
212.093	200.3625761
210.111	201.6530981
208.412	202.749
205.863	203.6404599
203.598	204.3301517
201.05	204.8207491
198.218	205.1149262
194.537	205.2153568
192.271	205.1247147
188.307	204.8456738
185.758	204.3809081
182.077	203.7330913
178.679	202.9048973
174.715	201.899
171.317	200.7180733
167.069	199.3663407
163.671	197.8480255
159.707	196.1673514
156.592	194.3285416
152.911	192.3358198
149.23	190.1934094
144.699	187.9055339
140.735	185.4764166
136.77	182.9102811
132.806	180.2113509
129.125	177.3838493
125.16	174.432
121.762	171.3600263
118.081	168.1777944
114.683	164.8951704
110.719	161.5220204
107.887	158.0682107
104.772	154.5436073
101.374	150.9580763
98.543	147.321484
95.711	143.6436964
93.162	139.9345797
90.614	136.204
88.065	132.4618235
86.366	128.7232514
83.818	125.003485
81.836	121.3177257
79.57	117.6811746
77.305	114.1090332
76.455	110.6165027
73.907	107.2187843
71.925	103.9310794
70.509	100.7685893
69.093	97.74651527
67.677	94.88005854
66.545	92.18442045
65.412	89.67480229
64.562	87.36640533
63.43	85.27443087
62.014	83.4140802
61.164	81.80055462
60.315	80.4490554
59.465	79.37478384
58.616	78.59294123
58.333	78.11872886
57.483	77.96734802
56.917	78.154
56.351	78.69388609
55.501	79.50363186
54.935	80.4998629
54.652	81.59920479
54.085	82.71828311
53.236	83.77372343
52.952	84.68215134
52.669	85.36019242
52.669	85.72447224
52.386	85.6916164
51.82	85.17825046
51.537	84.101
50.404	82.37649061
49.554	80.17249651
48.988	77.6567919
48.139	74.99715102
47.572	72.36134807
46.723	69.91715728
46.44	67.83235286
45.873	66.27470902
45.33333333	65.412
44.829	65.412
44.368	65.129
43.95833333	62.863
43.608	60.8445628
43.325	59.04778317
42.758	57.44675585
42.192	56.01557562
41.909	54.72833723
41.626	53.55913545
41.059	52.48206503
41.059	51.47122073
40.493	50.50069732
39.927	49.54458956
39.644	48.5769922
39.077	47.572
39.077	46.50370773
38.794	45.38741184
38.794	44.23840877
38.511	43.07199498
38.794	41.90346691
38.794	40.74812102
39.36	39.62125375
39.927	38.53816156
41.059	37.5141409
42.475	36.56448821
44.457	35.70449995
46.723	34.94947256
49.554	34.3147025
52.669	33.81548622
56.634	33.46712015
60.315	33.28490077
64.279	33.28412451
68.244	33.48008783
72.774	33.88808717
77.871	34.52341898
82.119	35.40137972
86.933	36.53726584
91.463	37.94637378
95.994	39.644
99.958	41.64544094
103.923	43.92432926
108.17	46.45429759
112.135	49.20897858
115.816	52.16200489
120.347	55.28700915
123.178	58.55762401
126.859	61.94748213
129.974	65.43021614
131.956	68.97945869
135.638	72.56884243
137.337	76.172
140.452	79.76256405
142.717	83.32744159
144.699	86.85353962
146.398	90.32776515
148.38	93.73702519
149.513	97.06822673
150.079	100.3082768
152.061	103.4440824
152.628	106.4625505
153.76	109.3505881
154.044	112.0951023
153.76	114.683
154.044	117.1011883
153.76	119.354697
153.76	121.4485562
153.477	123.3877958
152.345	125.1774458
151.778	126.822536
150.929	128.3280964
149.796	129.699157
148.947	130.9407477
147.248	132.0578985
145.549	133.0556393
144.133	133.939
142.151	134.7130106
140.168	135.3724089
138.186	135.9119324
135.921	136.3263188
132.806	136.6103059
130.541	136.7586314
128.275	136.7660329
126.01	136.6272481
122.895	136.3370147
120.063	135.8900705
117.515	135.281153
114.4	134.505
111.852	133.5563492
109.02	132.4544161
106.471	131.2184165
103.356	129.8675659
100.808	128.4210799
97.976	126.8981742
95.145	125.3180643
92.596	123.699966
90.331	122.0630948
88.065	120.4266663
85.517	118.8098962
82.968	117.232
80.703	115.7121934
77.871	114.2394512
75.606	112.8027479
73.341	111.3910583
71.642	109.9933572
69.659	108.5986191
68.244	107.1958189
66.261	105.7739313
64.279	104.3219308
62.297	102.8287923
60.598	101.2834905
59.182	99.675
57.766	97.99229557
56.351	96.24291068
54.935	94.43437878
53.802	92.57423337
52.386	90.67000791
51.537	88.72923587
50.121	86.75945073
48.988	84.76818596
48.139	82.76297503
47.289	80.75135141
46.44	78.74084857
45.59	76.739
44.741	74.75333916
44.457	72.79017563
43.891	70.85581899
43.042	68.95657882
42.475	67.0987647
41.909	65.28868621
41.059	63.53265293
40.776	61.83697445
39.927	60.20796033
39.644	58.65192016
39.077	57.17516353
38.794	55.784
38.511	54.48473916
37.945	53.27108225
37.661	52.13673049
37.378	51.07538512
37.378	50.08074736
37.095	49.14651846
36.529	48.26639965
36.529	47.43409215
36.246	46.64329721
36.246	45.88771605
35.679	45.1610499
35.962	44.457
35.679	43.76926758
35.396	43.10116326
35.396	42.45599764
35.113	41.83708134
35.113	41.24772498
34.547	40.69123916
34.547	40.17093449
34.263	39.6901216
34.263	39.25211109
33.98	38.86021358
33.697	38.51773968
33.697	38.228
33.414	37.99430515
33.131	37.80956556
33.131	37.66669163
32.848	37.55859379
32.564	37.47818245
32.281	37.41836802
32.281	37.37206093
31.998	37.33217158
31.998	37.2916104
31.715	37.2432878
31.432	37.18011419
31.432	37.095
31.149	36.98085564
30.865	36.84125007
30.582	36.67975226
31.149	36.49993117
30.865	36.30535576
30.582	36.099595
30.582	35.88621785
30.582	35.66879327
30.016	35.45089024
30.016	35.23607771
30.016	35.02792464
29.733	34.83
29.733	34.64587276
29.733	34.47414395
29.45	34.31341463
29.45	34.16228583
29.45	34.01935862
29.45	33.88323402
29.45	33.75251309
29.45	33.62579687
29.166	33.5016864
29.166	33.37878274
29.166	33.25568692
29.166	33.131
29.166	33.00332302
28.883	32.87375201
28.883	32.74338303
28.883	32.61331211
28.6	32.48463529
28.883	32.35844862
28.883	32.23584814
28.6	32.11792988
28.317	32.0057899
28.034	31.90052423
28.119	31.80322892
27.92	31.715
27.92	31.63693352
27.835	31.56798079
27.666	31.50709314
27.666	31.45322188
27.552	31.40531832
27.552	31.3623338
27.552	31.32321962
27.552	31.2869271
27.666	31.25240756
27.467	31.21861232
27.382	31.18449269
27.467	31.149
27.467	31.11108556
27.552	31.07091654
27.552	31.02866009
27.467	30.98448338
27.467	30.93855358
27.467	30.89103785
27.382	30.84210334
27.297	30.79191723
26.958	30.74064668
26.958	30.68845885
26.873	30.6355209
26.788	30.582
26.703	30.52806331
26.788	30.47409083
26.788	30.42046259
26.618	30.36755858
26.703	30.31575881
26.618	30.2654433
26.533	30.21699204
26.618	30.17078506
26.533	30.12720236
26.618	30.08662394
26.533	30.04942982
26.363	30.016
26.618	29.9867145
26.618	29.96085618
26.448	29.93770792
26.363	29.91655258
26.448	29.89667305
26.363	29.87735219
26.193	29.85787288
26.108	29.83751798
25.683	29.81557037
25.768	29.79131292
25.513	29.76402851
25.513	29.733
25.372	29.69751027
25.287	29.65809539
25.202	29.61529143
25.202	29.56963448
25.287	29.52166061
25.287	29.47190589
25.202	29.4209064
25.202	29.36919821
25.117	29.3173174
25.117	29.26580005
25.032	29.21518222
25.117	29.166
25.202	29.11878946
25.287	29.07309743
25.117	29.02847077
25.202	28.98445629
25.202	28.94060085
25.202	28.89645127
25.202	28.8515544
25.287	28.80545708
24.862	28.75770614
24.777	28.70784842
24.692	28.65543076
24.777	28.6
24.692	28.54110297
24.777	28.48042687
24.607	28.4196589
24.777	28.36048625
24.692	28.30459611
24.692	28.25367569
24.607	28.20941217
24.777	28.17349275
24.692	28.14760463
24.522	28.133435
24.607	28.13267106
24.777	28.147
24.692	28.17810902
24.947	28.21833082
24.777	28.25999812
24.862	28.29544361
24.777	28.317
24.777	28.317
24.862	28.147
24.607	28.317
24.607	27.835
24.352	28.147
24.437	28.147
24.352	27.835
24.268	27.835
24.352	28.005
24.268	28.005
24.268	27.835
24.268	27.835
24.268	27.835
24.268	27.694
24.268	27.835
24.437	28.005
24.268	28.005
24.352	28.005
24.352	27.835
24.522	27.835
24.522	27.835
24.522	27.835
24.437	27.694
24.352	27.694
24.437	27.694
24.183	27.694
24.268	27.524
24.013	27.524
23.928	27.382
23.928	27.241
23.843	27.071
23.758	27.382
23.673	27.694
23.758	27.382
23.673	27.524
23.588	27.524
23.673	27.382
23.673	27.382
23.758	27.524
23.758	27.382
23.843	27.382
23.758	27.241
23.843	27.382
23.758	27.241
24.013	27.241
24.013	27.071
24.013	27.241
23.928	26.929
23.928	27.071
23.758	27.071
23.758	26.929
23.503	26.759
23.503	26.929
23.48883333	26.929
23.418	26.759
23.248	26.759
23.248	26.759
23.163	26.929
23.248	26.759
23.163	26.929
23.163	26.759
23.078	26.759
22.993	26.929
23.078	26.759
23.163	26.618
23.248	26.759
23.333	26.759
23.248	26.618
23.248	26.618
23.163	26.448
23.333	26.759
23.418	26.759
23.248	26.759
23.333	26.618
23.333	26.448
23.248	26.448
23.248	26.448
22.993	26.448
23.078	26.136
22.993	26.618
22.993	26.759
23.43233333	26.618
24.013	26.618
24.437	26.448
24.268	26.618
28.6	26.929
29.733	26.929
29.45	26.759
29.45	26.448
29.166	26.759
28.883	27.241
29.166	27.694
28.883	28.147
28.6	28.883
29.166	29.733
29.166	30.865
29.45	31.998
29.45	33.98
30.016	35.396
29.733	37.378
30.06316667	39.36
30.299	40.776
29.733	42.192
30.582	43.325
30.582	43.325
30.582	43.608
30.865	44.174
30.865	43.608
30.865	43.042
31.149	43.608
31.432	43.608
31.715	43.608
31.715	43.608
31.998	44.174
32.281	43.608
32.564	43.608
32.564	43.042
32.848	43.325
32.848	43.608
33.131	43.608
33.414	43.042
33.697	44.174
33.98	43.891
33.697	44.174
33.697	44.457
34.263	45.024
34.263	44.174
34.547	45.024
34.547	44.457
34.83	45.307
34.83	45.024
35.396	45.307
35.396	45.307
35.679	45.873
35.962	46.156
36.529	46.44
36.529	46.44
37.095	47.572
37.661	47.006
37.945	47.572
38.794	47.572
39.36	47.572
39.927	48.139
40.493	47.572
41.059	48.705
41.909	48.988
42.475	48.139
43.042	47.572
44.174	48.139
44.741	49.554
45.59	48.705
46.156	49.554
47.006	50.404
47.855	50.97
48.705	50.97
49.554	50.97
50.404	52.386
51.537	52.952
52.103	52.386
52.952	52.386
54.085	56.067
54.652	54.652
55.218	56.351
55.784	56.917
56.351	57.483
57.2	59.465
57.483	60.315
57.766	62.014
58.05	63.996
58.616	65.129
58.899	68.244
60.315	68.244
60.598	71.925
60.881	75.323
61.731	81.836
63.43	84.951
64.279	87.499
64.846	88.632
65.129	90.331
65.412	91.18
65.978	91.747
65.978	94.295
65.978	95.428
65.978	98.543
66.261	100.242
66.261	101.941
65.412	102.79
65.412	103.073
64.846	103.356
64.279	105.055
63.713	105.622
63.147	105.055
62.863	105.055
62.297	105.622
61.731	107.038
61.448	107.604
60.315	107.321
60.315	107.604
59.749	106.188
59.182	105.622
58.899	105.622
58.616	105.055
58.05	105.622
57.766	106.471
57.766	105.339
57.766	104.206
57.483	103.073
57.2	101.941
57.2	101.941
56.917	101.091
56.067	99.675
56.634	100.242
56.634	98.826
56.351	97.976
56.351	96.277
56.351	96.277
56.634	96.844
56.351	95.994
56.351	93.729
56.351	94.578
56.634	94.295
56.917	94.295
57.2	92.879
57.483	92.03
57.766	93.729
58.333	94.295
58.899	92.879
59.465	92.03
60.032	92.03
61.164	91.18
62.014	91.18
62.863	91.747
63.43	90.897
64.562	90.897
65.695	89.198
66.261	91.18
67.394	91.18
68.244	90.897
68.81	92.03
69.943	90.331
70.226	91.747
70.509	91.747
71.075	92.879
71.358	92.879
71.925	91.747
72.208	95.145
72.491	94.578
72.774	95.145
73.057	95.994
73.057	96.844
73.341	95.145
73.057	97.693
73.341	97.127
73.057	97.693
73.057	101.374
72.491	101.091
72.491	101.941
72.208	102.224
71.925	103.073
71.642	102.224
70.792	103.356
70.792	103.923
69.943	104.206
69.659	103.356
69.093	105.055
68.81	105.055
68.244	103.923
67.111	104.489
65.978	103.923
65.695	105.055
65.129	104.489
64.279	104.206
63.713	104.206
63.147	103.923
62.297	103.356
61.448	103.356
60.881	104.489
60.315	103.356
59.465	103.356
59.182	103.073
58.616	102.79
58.05	102.224
57.766	100.525
57.483	101.091
57.2	99.675
56.917	99.675
56.634	100.242
56.634	97.127
56.351	97.127
56.067	97.693
56.351	97.976
56.634	96.844
56.351	96.277
56.634	95.428
56.351	95.145
56.917	93.446
56.917	93.446
56.917	93.729
57.2	91.747
57.483	91.18
57.483	89.481
57.483	90.048
57.483	88.632
57.766	88.349
57.483	86.933
57.766	86.933
57.766	86.083
58.05	87.499
58.05	86.933
58.05	85.234
58.05	85.8
57.766	86.083
57.766	86.083
58.05	86.65
57.483	85.234
56.917	86.083
56.634	85.234
56.351	85.234
56.067	85.8
55.501	84.101
54.935	86.083
54.368	84.101
54.085	85.234
53.519	85.234
52.952	84.101
52.386	85.234
51.537	85.234
51.253	84.101
50.121	85.234
49.554	83.535
48.988	84.951
48.422	83.535
47.855	84.951
47.006	82.685
46.156	82.685
45.873	81.553
45.024	82.402
44.457	80.703
43.891	82.402
42.758	78.438
42.475	78.438
41.909	77.305
41.343	75.323
41.059	74.756
40.776	76.739
40.493	73.907
40.21	73.057
40.21	73.057
40.493	71.925
40.493	71.925
41.059	71.358
41.343	67.394
41.626	67.394
41.909	65.412
42.758	66.261
43.042	66.261
43.891	65.412
44.741	63.147
45.307	63.713
45.873	63.713
46.156	61.448
46.723	61.448
47.289	61.448
48.139	60.032
48.139	60.032
48.705	60.032
48.988	61.448
49.554	63.147
49.838	61.448
50.121	61.731
50.687	61.731
50.687	62.58
50.97	63.147
50.97	61.448
51.253	61.448
51.253	63.713
51.253	62.58
51.253	66.261
50.97	64.846
50.97	68.244
50.687	65.412
50.404	66.545
50.121	69.376
49.838	69.943
49.271	69.376
48.705	68.527
48.139	69.943
47.289	70.792
46.44	71.358
45.873	73.624
45.307	71.925
44.741	71.925
43.891	71.925
43.042	73.624
42.475	72.774
41.909	71.925
41.059	72.774
40.21	71.358
39.644	71.358
38.794	71.358
38.228	69.943
37.378	68.527
36.812	68.527
36.246	70.792
35.679	68.527
35.113	65.129
34.547	65.129
34.263	63.147
33.414	62.014
32.848	62.014
32.281	60.598
31.432	58.05
31.149	58.05
30.582	54.935
30.299	54.368
30.016	52.952
29.45	52.952
29.166	50.687
28.883	50.404
28.6	49.271
28.317	49.838
28.119	47.572
28.034	47.289
28.034	45.873
27.92	43.891
27.552	43.325
27.467	43.891
27.297	42.758
27.382	42.192
27.297	41.343
27.382	40.493
27.212	39.36
27.212	39.644
27.043	38.794
26.958	38.511
26.618	37.095
26.533	37.095
26.533	37.378
26.448	35.679
26.363	35.679
26.363	35.396
26.448	35.113
26.363	35.113
26.363	34.547
26.278	34.263
26.363	33.697
26.448	33.697
26.448	33.414
26.363	33.414
26.448	32.848
26.618	32.848
26.618	32.564
26.533	32.564
26.618	32.281
26.618	32.281
26.703	32.281
26.533	32.281
26.533	31.998
26.448	32.281
26.278	32.281
26.278	32.281
26.193	32.281
26.023	32.281
26.023	32.281
26.023	32.281
26.023	31.998
26.023	32.281
26.023	31.998
25.938	31.998
25.853	31.998
25.768	31.998
26.023	31.998
25.938	31.998
